region,prefecture,commune,canton,operateur,lat,lon
Centrale,Sotouboua,Sotouboua 3,Tchébébé,Nsp,8.433608696501247,0.9930474962865278
Maritime,Golfe,Golfe 4,Amoutivé,Nsp,6.125083333333333,1.2017366666666667
Centrale,Sotouboua,Sotouboua 3,Tchébébé,"Moov, Togocom",8.433486934932553,0.9917733333333333
Kara,Doufelgou,Doufelgou 2,Défalé,Nsp,9.869646666666666,1.0926166666666668
Plateaux,Akébou,Akébou 1,Kougnohou,Nsp,7.65188287010508,0.7896570068376517
Plateaux,Akébou,Akébou 2,Kamina-Akébou,Nsp,7.924513937214293,0.8554463368796332
Plateaux,Akébou,Akébou 2,Kamina-Akébou,Moov,7.924601567587356,0.8557709855302644
Plateaux,Ogou,Ogou 1,Gnagna,Togocom,7.531993577848454,1.1220375333028356
Plateaux,Ogou,Ogou 1,Gnagna,Moov,7.5319888578495995,1.1220469733005485
Plateaux,Ogou,Ogou 1,Gnagna,Togocom,7.531987284516647,1.1220343866369313
Plateaux,Ogou,Ogou 1,Gnagna,Moov,7.532001444513215,1.1220501199664528
Plateaux,Ogou,Ogou 1,Gnagna,Togocom,7.532281471098301,1.122011346644937
Plateaux,Ogou,Ogou 1,Gnagna,Togocom,7.5322094445322785,1.121851973348201
Maritime,Golfe,Golfe 1,Bè-Est,"Moov, Togocom",6.144604048452512,1.2455649354304272
Maritime,Yoto,Yoto 1,Tabligbo,"Moov, Togocom",6.586047948612037,1.4924399600838993
Savanes,Kpendjal-Ouest,Kpendjal-Ouest 1,Naki-Est,Togocom,10.725421666666668,0.37769
Savanes,Tône,Tône 4,Korbongou,"Moov, Togocom",10.908793333333332,0.34923
Savanes,Tône,Tône 4,Korbongou,"Moov, Togocom",10.975121666666666,0.2981
Savanes,Tône,Tône 2,Nanergou,"Moov, Togocom",10.913334330859302,0.1483432764957449
Savanes,Cinkassé,Cinkassé 1,Gouloungoussi,"Moov, Togocom",11.117891666666667,-0.1033533333333333
Savanes,Oti,Oti 2,Barkoissi,"Moov, Togocom",10.609311666666667,0.393015
Savanes,Tandjoaré,Tandjoaré 1,Tamongue,Moov,10.547428333333334,0.2155033333333333
Savanes,Oti,Oti 1,Mango,"Moov, Togocom",10.356285000000002,0.4755966666666666
Savanes,Oti,Oti 1,Mango,"Moov, Togocom",10.355681666666667,0.47604
Savanes,Oti,Oti 1,Mango,Togocom,10.357139118619624,0.4755545615753334
Savanes,Oti,Oti 1,Mango,Togocom,10.35595,0.4762366666666667
Savanes,Oti-Sud,Oti-Sud 1,Gando,Togocom,10.331862871454103,0.7468038721400537
Savanes,Oti-Sud,Oti-Sud 1,Gando,"Moov, Togocom",10.330946244523219,0.7467827522358094
Savanes,Tône,Tône 2,Naki-Ouest,"Moov, Togocom",10.946100000000001,0.02852
Savanes,Tône,Tône 3,Tami,"Moov, Togocom",10.856719779086054,0.0400173419996583
Savanes,Tône,Tône 3,Tami,"Moov, Togocom",10.859217203807392,0.0411706941372251
Savanes,Tône,Tône 3,Tami,"Moov, Togocom",10.859223333333334,0.0411016666666667
Savanes,Tandjoaré,Tandjoaré 2,Sissiak,"Moov, Togocom",10.723553344563225,0.1162668411501903
Maritime,Zio,Zio 3,Agbélouvé,Nsp,6.681002719060717,1.1700133737787577
Maritime,Yoto,Yoto 1,Kouvé,Moov,6.659255,1.4068800000000001
Savanes,Tandjoaré,Tandjoaré 2,Sissiak,Togocom,10.735378590736033,0.1432843641367734
Savanes,Tandjoaré,Tandjoaré 2,Sissiak,"Moov, Togocom",10.73569252416385,0.1434144216916089
Savanes,Cinkassé,Cinkassé 2,Timbou,"Moov, Togocom",11.035113898320846,0.1007463370365708
Savanes,Cinkassé,Cinkassé 2,Timbou,"Moov, Togocom",11.04063334034697,0.1092531363485756
Maritime,Yoto,Yoto 1,Tabligbo,Moov,6.588123333333334,1.4981849999999999
Savanes,Kpendjal,Kpendjal 1,Mandouri,"Moov, Togocom",10.85148510127827,0.8205533019282301
Savanes,Kpendjal,Kpendjal 1,Mandouri,Moov,10.850041851836309,0.8185170242239778
Savanes,Kpendjal,Kpendjal 1,Koundjoaré,"Moov, Togocom",10.941088333333335,0.64405
Savanes,Kpendjal,Kpendjal 1,Koundjoaré,"Moov, Togocom",10.940505,0.6437916666666667
Savanes,Kpendjal,Kpendjal 1,Koundjoaré,Togocom,10.940648333333336,0.6438
Savanes,Kpendjal,Kpendjal 1,Koundjoaré,"Moov, Togocom",10.940796666666666,0.6438466666666667
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.846138333333332,0.21788
Maritime,Zio,Zio 3,Agbélouvé,"Moov, Togocom",6.686767555319004,1.1680829469800096
Maritime,Zio,Zio 3,Agbélouvé,"Moov, Togocom",6.685221666666666,1.16785
Maritime,Zio,Zio 3,Agbélouvé,"Moov, Togocom",6.682726524251842,1.1678026203736418
Maritime,Zio,Zio 3,Agbélouvé,"Moov, Togocom",6.681336666666666,1.1675833333333334
Maritime,Zio,Zio 3,Agbélouvé,"Moov, Togocom",6.6724283333333325,1.1668883333333333
Maritime,Golfe,Golfe 1,Bè-Est,Nsp,6.190461666666666,1.2737566666666666
Maritime,Zio,Zio 1,Abobo,"Moov, Togocom",6.2712023072344,1.2905391417049312
Savanes,Cinkassé,Cinkassé 2,Timbou,Togocom,11.036878333333334,0.110175
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.100556666666668,0.01741
Savanes,Cinkassé,Cinkassé 2,Timbou,"Moov, Togocom",11.04058,0.1092983333333333
Maritime,Yoto,Yoto 1,Kouvé,Moov,6.662893333333333,1.4180333333333333
Savanes,Cinkassé,Cinkassé 2,Timbou,Togocom,11.036183333333334,0.11597
Maritime,Zio,Zio 3,Agbélouvé,Togocom,6.807698794269156,1.046469489055549
Plateaux,Danyi,Danyi 1,Danyi-Atigba,Togocom,7.235263661734303,0.6857217852819422
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.877425,0.19734
Maritime,Zio,Zio 3,Gamé-Sèva,"Moov, Togocom",6.731523333333333,1.1730383333333334
Maritime,Zio,Zio 1,Gblainvié,Nsp,6.488581042761999,1.098489979284856
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,11.091054999999999,0.051215
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.884801259632992,0.1864953570651145
Savanes,Cinkassé,Cinkassé 2,Nadjoundi,"Moov, Togocom",11.006824728780222,0.1840471175547581
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.104470396606535,0.0258477617039787
Savanes,Oti,Oti 2,Galangashie,"Moov, Togocom",10.50250671886743,0.354320135054487
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.895426868872523,0.1970794551225308
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.104785,0.0256183333333333
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.097544999999998,0.01238
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.104353333333332,0.025835
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.85508224405843,0.2085862014771891
Savanes,Cinkassé,Cinkassé 2,Nadjoundi,"Moov, Togocom",11.038051666666668,0.2038683333333334
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.86239456817963,0.2058204345015382
Savanes,Tône,Tône 1,Dapaong,Togocom,10.83950928452324,0.1991006172714085
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.890163333333332,0.1980183333333333
Savanes,Tône,Tône 1,Dapaong,Togocom,10.889739999999998,0.198175
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.098708333333331,0.022
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.862486758941388,0.1886383582249236
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.876123333333332,0.2020216666666666
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.891106666666667,0.19058
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.844193697755134,0.1996577623143134
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.845779999999998,0.2034516666666667
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.896758333333333,0.1697666666666667
Savanes,Tône,Tône 1,Dapaong,Togocom,10.873615,0.21134
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.874343564836789,0.2124961214652713
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.104695875231574,0.0168803786403504
Maritime,Zio,Zio 1,Davié,"Moov, Togocom",6.386489999999999,1.1924649999999999
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Nsp,11.104594999999998,0.018465
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.097478370256763,0.0124189033547271
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.104639735767897,0.0190739473901762
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.097294513735823,0.0122069639331924
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.097383333333335,0.0121816666666667
Savanes,Tône,Tône 1,Dapaong,Togocom,10.879055000000001,0.2315316666666667
Maritime,Zio,Zio 1,Davié,"Moov, Togocom",6.388586717939726,1.2070187662109155
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.0968,0.022765
Maritime,Zio,Zio 1,Davié,"Moov, Togocom",6.378686666666666,1.1981183333333334
Maritime,Zio,Zio 1,Tsévié,"Moov, Togocom",6.43574365641586,1.2032714549087493
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.87681,0.215315
Savanes,Tandjoaré,Tandjoaré 2,Sissiak,"Moov, Togocom",10.719623333333335,0.0984966666666667
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.875886666666668,0.2026566666666666
Savanes,Tandjoaré,Tandjoaré 1,Bombouaka,"Moov, Togocom",10.699779686041962,0.2072087394861337
Savanes,Oti-Sud,Oti-Sud 1,Gando,"Moov, Togocom",10.218446241672675,0.728353303833436
Savanes,Tandjoaré,Tandjoaré 2,Sissiak,"Moov, Togocom",10.739088333333333,0.0876566666666667
Savanes,Oti-Sud,Oti-Sud 1,Gando,Togocom,10.331003806369218,0.7459353828315224
Savanes,Tandjoaré,Tandjoaré 2,Tampialime,Moov,10.74372,0.02721
Maritime,Yoto,Yoto 1,Tabligbo,"Moov, Togocom",6.591662741146425,1.5013970781463255
Maritime,Zio,Zio 1,Djagblé,"Moov, Togocom",6.271181695791817,1.2788358451998123
Maritime,Zio,Zio 1,Abobo,Nsp,6.241231114994681,1.3754194368734265
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.87371040977641,0.1959235672177019
Maritime,Zio,Zio 1,Tsévié,"Moov, Togocom",6.432463333333334,1.2123166666666667
Savanes,Oti,Oti 2,Nagbéni,"Moov, Togocom",10.677760000000001,0.4105983333333333
Savanes,Tône,Tône 1,Dapaong,Togocom,10.853835036350535,0.2100432805433551
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.853569999999998,0.21037
Savanes,Oti-Sud,Oti-Sud 1,Gando,"Moov, Togocom",10.33087,0.746935
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.873791666666667,0.2087833333333333
Savanes,Tandjoaré,Tandjoaré 2,Doukpergou,Moov,10.652206666666666,0.0423233333333333
Maritime,Zio,Zio 1,Davié,"Moov, Togocom",6.356704187345701,1.2016880209853835
Maritime,Avé,Avé 2,Aképé,Moov,6.242134495213309,1.0555511403708748
Maritime,Avé,Avé 2,Aképé,Nsp,6.240650443129385,1.055085295587215
Savanes,Tône,Tône 1,Dapaong,Moov,10.846398333333331,0.21891
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.87383935581588,0.2085094851914109
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,11.100796289969553,0.0072111029703543
Savanes,Tône,Tône 1,Dapaong,Togocom,10.810763333333334,0.27943
Savanes,Kpendjal-Ouest,Kpendjal-Ouest 2,Pogno,"Moov, Togocom",10.974144999999998,0.5061733333333334
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,11.110812433647546,0.0121880197321841
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,11.102895,0.010385
Maritime,Zio,Zio 1,Davié,"Moov, Togocom",6.371706666666667,1.209555
Savanes,Tône,Tône 4,Kantindi,Nsp,10.894961666666665,0.2787316666666667
Savanes,Tône,Tône 4,Kantindi,Togocom,10.895121666666666,0.2791466666666666
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,11.091107084433636,0.0556046613458841
Maritime,Zio,Zio 1,Dalavé,"Moov, Togocom",6.384684528494754,1.2398398764730454
Savanes,Tône,Tône 1,Dapaong,Togocom,10.866657617505897,0.2068688935305914
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,11.105754999999998,0.0153983333333333
Savanes,Tône,Tône 2,Namaré,"Moov, Togocom",10.987541666666667,0.0873816666666667
Savanes,Tône,Tône 1,Dapaong,Togocom,10.866781666666668,0.2037066666666667
Savanes,Tône,Tône 4,Korbongou,Togocom,10.912413333333332,0.307905
Maritime,Zio,Zio 1,Davié,"Moov, Togocom",6.360614765154298,1.2128444784797918
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,11.094448708404267,0.0264279717035849
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,11.104338896343931,0.0032927232257855
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,11.095168333333334,0.0252866666666667
Savanes,Oti,Oti 2,Tchanaga,Moov,10.499305522879638,0.491726847273618
Savanes,Kpendjal-Ouest,Kpendjal-Ouest 1,Naki-Est,"Moov, Togocom",10.797942983588412,0.3459681430176189
Savanes,Kpendjal-Ouest,Kpendjal-Ouest 1,Naki-Est,"Moov, Togocom",10.797878333333331,0.3458566666666666
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.092654999999999,0.0180433333333333
Maritime,Zio,Zio 2,Bolou,"Moov, Togocom",6.434493333333334,1.0828283333333333
Savanes,Oti,Oti 1,Mango,"Moov, Togocom",10.273869294608089,0.5490680793679636
Maritime,Zio,Zio 1,Gbatopé,Moov,6.493125704169092,1.2521647041362312
Maritime,Zio,Zio 1,Dalavé,Moov,6.384749404392693,1.2421693244588985
Savanes,Kpendjal-Ouest,Kpendjal-Ouest 2,Papri,Togocom,10.99425,0.424045
Savanes,Oti,Oti 1,Mango,"Moov, Togocom",10.278893863981166,0.5194253908909695
Savanes,Kpendjal-Ouest,Kpendjal-Ouest 1,Naki-Est,Togocom,10.713956856164542,0.3609173687234331
Maritime,Zio,Zio 1,Dalavé,"Moov, Togocom",6.384578333333334,1.241575
Maritime,Zio,Zio 3,Agbélouvé,Togocom,6.76524063917435,0.9869554089681697
Maritime,Zio,Zio 1,Gbatopé,Moov,6.495523333333334,1.25291
Savanes,Oti,Oti 1,Mango,Togocom,10.342915,0.4600833333333333
Maritime,Zio,Zio 1,Dalavé,Togocom,6.379727721505809,1.253542401647672
Maritime,Zio,Zio 1,Dalavé,"Moov, Togocom",6.372366123767037,1.2585164227229837
Maritime,Agoè-Nyivé,Agoè-Nyivé 6,Adétikopé,"Moov, Togocom",6.356083333333333,1.2200333333333333
Maritime,Zio,Zio 1,Dalavé,"Moov, Togocom",6.374255912305212,1.2581726129344184
Maritime,Agoè-Nyivé,Agoè-Nyivé 6,Adétikopé,"Moov, Togocom",6.356028333333334,1.2140966666666666
Maritime,Zio,Zio 2,Bolou,"Moov, Togocom",6.445661666666666,1.078875
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.867581666666668,0.2104033333333333
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,11.09908793587049,0.0125730496299449
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.877434594356078,0.1986832901359596
Savanes,Tône,Tône 1,Dapaong,Togocom,10.89060164485478,0.1883500672808205
Maritime,Avé,Avé 2,Badja,Moov,6.420193333333333,1.078635
Maritime,Zio,Zio 1,Gbatopé,"Moov, Togocom",6.43483663548711,1.270833907087091
Savanes,Oti-Sud,Oti-Sud 1,Sagbiebou,Nsp,10.243878333333333,0.6433216666666667
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,11.104529664647275,0.0110227095958114
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,11.101946555496754,0.0250029088353668
Savanes,Tône,Tône 4,Korbongou,"Moov, Togocom",10.911791666666666,0.3051666666666666
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.862032606398891,0.1781158249905109
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,11.100097209098411,0.0243504824010609
Savanes,Tandjoaré,Tandjoaré 2,Doukpergou,"Moov, Togocom",10.666338333333332,0.0764683333333333
Savanes,Tône,Tône 1,Dapaong,Moov,10.874111564312752,0.1591571984146958
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.098820831985575,0.02398
Savanes,Oti,Oti 1,Mango,Togocom,10.350077786930049,0.4773839798642981
Savanes,Kpendjal-Ouest,Kpendjal-Ouest 2,Pogno,"Moov, Togocom",10.913286666666666,0.4816766666666667
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.094547813001297,0.0085590388357119
Savanes,Tône,Tône 1,Kourientre,"Moov, Togocom",11.01334106789139,0.232232094684261
Maritime,Zio,Zio 1,Gbatopé,"Moov, Togocom",6.524628866498616,1.2949594176204247
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.096329387044284,0.0106678894545123
Savanes,Tandjoaré,Tandjoaré 2,Doukpergou,"Moov, Togocom",10.651926666666668,0.0419416666666667
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,11.096660000000002,0.0079133333333333
Savanes,Oti,Oti 1,Mango,Togocom,10.350191666666666,0.4731216666666667
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.862076591568849,0.1871917300437251
Savanes,Tône,Tône 1,Dapaong,Togocom,10.880411666666665,0.19304
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,11.112188333333332,0.011535
Savanes,Kpendjal-Ouest,Kpendjal-Ouest 2,Pogno,"Moov, Togocom",10.918133961350106,0.5079662755665776
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,11.09832291956249,0.0034102600462913
Savanes,Oti-Sud,Oti-Sud 1,Mogou,"Moov, Togocom",10.383196943591726,0.6444060527545004
Maritime,Zio,Zio 2,Mission-Tové,"Moov, Togocom",6.322261666666666,1.121195
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,11.099928321571447,0.0062103847589731
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,11.098605000000001,0.0213183333333333
Savanes,Tône,Tône 3,Tami,"Moov, Togocom",10.818710453265123,0.1018324514868662
Savanes,Tône,Tône 3,Tami,"Moov, Togocom",10.818714193021663,0.1017656705738149
Savanes,Tône,Tône 3,Nioukpourma,Togocom,10.823497377667733,0.1144038255876012
Savanes,Tône,Tône 4,Korbongou,Nsp,10.931086666666666,0.2992583333333334
Savanes,Tône,Tône 4,Korbongou,Moov,10.934476666666667,0.33524
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.854856495055344,0.178990527262547
Savanes,Tône,Tône 4,Korbongou,"Moov, Togocom",10.931503333333334,0.2998233333333333
Savanes,Tône,Tône 3,Tami,"Moov, Togocom",10.81874580636583,0.1017600344402339
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.098434999999998,0.021725
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.100459999999998,0.0069516666666667
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.857212415811297,0.2039074482815669
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,11.110726666666668,0.0120166666666667
Savanes,Tône,Tône 1,Dapaong,Togocom,10.884965,0.191325
Savanes,Tône,Tône 3,Tami,"Moov, Togocom",10.818691781749315,0.102370307531287
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.098566666666667,0.0222166666666667
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,11.11198398900621,0.0115943119544827
Savanes,Oti-Sud,Oti-Sud 1,Gando,Moov,10.218743333333332,0.7287816666666667
Maritime,Golfe,Golfe 4,Amoutivé,Nsp,6.126245832365961,1.2018035414444515
Savanes,Tône,Tône 3,Tami,"Moov, Togocom",10.818186666666668,0.1018583333333333
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.849166112075249,0.1750930065743368
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.098885,0.0165033333333333
Savanes,Kpendjal-Ouest,Kpendjal-Ouest 2,Papri,Moov,10.993509999999999,0.4239683333333333
Savanes,Tône,Tône 4,Sanfatoute,"Moov, Togocom",10.996591666666665,0.3039433333333333
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.09909,0.0227516666666667
Savanes,Tandjoaré,Tandjoaré 2,Lokpano,"Moov, Togocom",10.610573333333331,0.1147683333333333
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,11.102020053607175,0.0063271724106391
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.840101366047163,0.191657333393145
Savanes,Tône,Tône 4,Korbongou,Moov,10.906044999999999,0.3590533333333333
Savanes,Tône,Tône 4,Korbongou,"Moov, Togocom",11.026544999999999,0.3963816666666667
Savanes,Tandjoaré,Tandjoaré 2,Sissiak,"Moov, Togocom",10.808700300971738,0.0904909995763199
Savanes,Oti-Sud,Oti-Sud 1,Tchamonga,Moov,10.563436803098362,0.7339574518552345
Maritime,Zio,Zio 1,Gbatopé,Moov,6.526515000000001,1.297455
Savanes,Tandjoaré,Tandjoaré 2,Lokpano,Moov,10.58211,0.12643
Maritime,Golfe,Golfe 4,Amoutivé,"Moov, Togocom",6.135256084012628,1.2135345614792523
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.097193333333333,0.02053
Savanes,Tône,Tône 4,Sanfatoute,"Moov, Togocom",10.99707833333333,0.303415
Savanes,Oti-Sud,Oti-Sud 1,Tchamonga,Togocom,10.564838023858886,0.7329902169445266
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.816846807072602,0.1825971804157987
Savanes,Tandjoaré,Tandjoaré 2,Sissiak,Togocom,10.798462791129712,0.0750919924604697
Savanes,Tône,Tône 1,Dapaong,Togocom,10.887641666666665,0.1881716666666667
Savanes,Tône,Tône 4,Sanfatoute,Nsp,10.997424999999998,0.303715
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,11.109522150892836,0.0128813786254645
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.817034259529514,0.1829728907149097
Savanes,Kpendjal-Ouest,Kpendjal-Ouest 1,Naki-Est,Moov,10.742475000000002,0.3761483333333333
Maritime,Zio,Zio 3,Agbélouvé,"Moov, Togocom",6.726192131432658,1.0198352866337053
Savanes,Tandjoaré,Tandjoaré 2,Doukpergou,"Moov, Togocom",10.673179999999999,0.0913216666666667
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.877778333333334,0.22123
Savanes,Tône,Tône 3,Lotogou,"Moov, Togocom",10.798256077230139,0.0256203543521838
Maritime,Zio,Zio 1,Davié,"Moov, Togocom",6.388440000000001,1.1974633333333333
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,11.108995983042217,0.0117502012792599
Maritime,Zio,Zio 1,Gbatopé,Moov,6.407710979968722,1.3659780804778323
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,11.108357710314339,0.0100825569991353
Savanes,Tône,Tône 3,Lotogou,Moov,10.7983494789218,0.0235460421918062
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.100544605847528,0.0138086899969431
Savanes,Tône,Tône 1,Dapaong,Togocom,10.900703333333334,0.1790066666666666
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,11.102335891106287,0.0190229369647951
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.102524999999998,0.0190183333333333
Plateaux,Ogou,Ogou 1,Gnagna,Moov,7.532200004534564,1.1218551200141051
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,11.10291084782844,0.018245134883191
Kara,Kozah,Kozah 1,Commune De Kara,Nsp,9.547411666666667,1.19416
Savanes,Cinkassé,Cinkassé 2,Sam-Naba,Togocom,11.070500086741921,0.1669570351864184
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.88807,0.1967833333333333
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.880828333333334,0.192495
Savanes,Tône,Tône 3,Warkambou,"Moov, Togocom",10.783836191814894,-0.0354066352448426
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,11.107056666666665,0.0141333333333333
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.853515,0.21044
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.104255,0.0153833333333333
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,11.107401666666666,0.013705
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,11.103046028393996,0.0151364129082914
Maritime,Zio,Zio 1,Gbatopé,Moov,6.457743333333334,1.3380100000000001
Kara,Kozah,Kozah 1,Commune De Kara,"Moov, Togocom",9.563654817224123,1.2197456851107504
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,11.10791,0.013425
Maritime,Zio,Zio 4,Gapé-Centre,Moov,6.575671666666667,1.208125
Maritime,Zio,Zio 2,Kovié,"Moov, Togocom",6.326088333333333,1.0518566666666667
Savanes,Tandjoaré,Tandjoaré 2,Nano,"Moov, Togocom",10.702085,0.111595
Savanes,Tône,Tône 4,Korbongou,Moov,10.966756666666667,0.3409483333333334
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,11.101879866085591,0.009027935666736
Savanes,Oti-Sud,Oti-Sud 1,Tchamonga,"Moov, Togocom",10.484159513497627,0.5619770441385702
Maritime,Zio,Zio 1,Davié,"Moov, Togocom",6.39039667313007,1.2000037811329227
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.854030500519958,0.2098626330497857
Savanes,Tône,Tône 4,Korbongou,"Moov, Togocom",10.91241,0.3078383333333334
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.10492704982679,0.0133457764174949
Savanes,Tône,Tône 1,Dapaong,Togocom,10.884598333333335,0.1992816666666667
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,11.10419204099154,0.0127796867602023
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.855293071750257,0.2086975837617812
Savanes,Oti-Sud,Oti-Sud 1,Mogou,"Moov, Togocom",10.383988333333333,0.6440633333333333
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.856134122782793,0.2079960393074048
Savanes,Tône,Tône 3,Tami,"Moov, Togocom",10.862573469306268,0.0421805971935335
Maritime,Zio,Zio 1,Gbatopé,"Moov, Togocom",6.495126680053217,1.3217961570244336
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.876191826933761,0.2064012075841047
Savanes,Tône,Tône 4,Kantindi,Moov,10.906763333333334,0.2965566666666666
Savanes,Kpendjal-Ouest,Kpendjal-Ouest 2,Namoundjoga,Togocom,10.864806666666668,0.4105683333333333
